split,world_file,seed,difficulty,random_obstacle_count,boundary_wall_count,total_box_count,direct_path_blocked,astar_path_length_m,start_x,start_y,start_yaw,goal_x,goal_y,scenario,straight_distance_m,path_stretch_ratio,structured_blocker_count,source_dataset,source_split,source_repetition,training_weight
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000159.yaml,159,easy,3,4,7,False,3.6947,-0.446435,0.148137,1.580983,-2.63484,-2.661073,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_clear_seed_300411.yaml,300411,easy,3,4,7,False,7.2559,3.634283,-2.462527,-2.959227,-2.894591,-4.084558,clear,6.7273,1.0786,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000110.yaml,110,hard,11,4,15,True,8.7096,-4.236895,3.412636,-1.688074,3.908494,2.549014,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000219.yaml,219,easy,4,4,8,True,4.6822,0.237998,-1.49046,-0.397937,2.027581,2.448867,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000262.yaml,262,medium,7,4,11,False,5.8774,-0.795978,-1.364991,1.805273,3.032981,2.915347,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000087.yaml,87,easy,2,4,6,False,6.952,3.26359,2.725093,0.90923,-3.460967,2.211008,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300309.yaml,300309,easy,5,4,9,True,5.9176,3.669962,2.180238,2.941357,-0.732758,3.642902,double_block,4.6393,1.2755,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000082.yaml,82,medium,6,4,10,False,5.9953,-2.897245,-2.082428,-0.178684,2.288573,-4.059666,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000064.yaml,64,medium,8,4,12,True,4.1439,-2.012758,3.590402,1.248202,1.153195,2.301398,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300281.yaml,300281,hard,11,4,15,True,8.0147,-3.310866,3.680121,-0.15299,3.416839,2.884656,double_block,6.7746,1.1831,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300311.yaml,300311,hard,11,4,15,False,7.5427,-2.759396,3.617037,-1.317604,-1.182775,-3.271478,clear,7.0666,1.0674,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300325.yaml,300325,medium,9,4,13,True,8.9586,3.376912,0.414353,-3.009321,-4.177778,-1.689108,double_block,7.8421,1.1424,2,v4_focused,train,2,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000160.yaml,160,medium,2,4,6,True,4.4227,0.036381,-0.854462,-0.047007,3.565163,-1.262516,direct_block,3.5523,1.245,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300232.yaml,300232,medium,9,4,13,True,6.2845,3.903191,-2.312171,2.804321,-0.505509,-0.164893,double_block,4.9038,1.2816,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000019.yaml,19,medium,5,4,9,True,4.7039,0.178056,0.099978,-1.323459,-0.926248,4.322307,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300337.yaml,300337,medium,8,4,12,True,8.7622,1.921472,3.291919,-1.249973,3.938429,-4.223527,double_block,7.7814,1.126,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300250.yaml,300250,medium,7,4,11,True,5.6171,2.32183,3.005892,-1.974917,0.464682,-1.420098,direct_block,4.7998,1.1703,1,v4_focused,train,2,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000025.yaml,25,medium,3,4,7,True,7.1896,2.282136,2.920066,2.991938,-4.119625,3.663279,direct_block,6.4448,1.1156,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000106.yaml,106,medium,4,4,8,True,4.3896,4.064753,-0.176486,3.025211,0.470868,0.228486,direct_block,3.6166,1.2137,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000026.yaml,26,hard,6,4,10,True,5.1953,3.457224,1.355642,-2.967715,-0.574108,0.374122,direct_block,4.1491,1.2521,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000005.yaml,5,hard,12,4,16,True,5.0433,-1.230741,1.656888,0.188746,2.971145,1.322676,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300284.yaml,300284,hard,12,4,16,True,7.1541,-1.91737,-2.043467,1.835561,-3.195499,3.462046,double_block,5.6519,1.2658,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300130.yaml,300130,medium,6,4,10,True,6.4914,-1.606356,-2.476793,1.814494,-2.716446,3.195543,direct_block,5.7799,1.1231,1,v4_focused,train,3,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000244.yaml,244,medium,8,4,12,True,7.7643,0.685723,-3.78037,2.077432,-3.471386,1.998505,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300164.yaml,300164,hard,12,4,16,True,10.3404,-3.291093,3.71797,-1.611516,-4.094842,-2.543565,double_block,6.3129,1.638,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000214.yaml,214,medium,4,4,8,True,6.9667,3.472924,-0.772728,2.603766,-2.111975,2.229167,direct_block,6.3405,1.0987,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000266.yaml,266,hard,8,4,12,True,4.9165,1.527407,-0.472339,0.582834,-2.654478,-1.022589,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000117.yaml,117,easy,1,4,5,True,6.9198,-2.708027,-2.466818,0.52029,2.916271,0.497666,direct_block,6.3577,1.0884,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300416.yaml,300416,hard,11,4,15,True,6.0365,1.219382,-3.248094,-3.11144,-3.253832,-3.749835,double_block,4.5013,1.3411,2,v4_focused,train,1,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000141.yaml,141,easy,1,4,5,True,4.2651,-1.335805,-2.220876,1.141609,0.131089,1.00877,direct_block,3.5472,1.2024,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000203.yaml,203,hard,8,4,12,True,4.5108,-0.068701,3.682327,2.993882,-4.099098,4.287119,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000253.yaml,253,medium,4,4,8,True,4.8445,0.273507,-0.790444,2.653791,-3.009802,1.325242,direct_block,3.9059,1.2403,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300149.yaml,300149,hard,12,4,16,True,8.5998,-0.606184,-4.23985,0.82794,4.009943,1.363935,double_block,7.2602,1.1845,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300236.yaml,300236,hard,12,4,16,True,6.7953,-2.105065,-0.049541,0.451461,2.347047,2.761912,double_block,5.2655,1.2905,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000086.yaml,86,hard,8,4,12,True,4.6102,-4.347275,2.327624,1.778529,-2.500769,-1.163535,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000264.yaml,264,easy,4,4,8,False,3.9404,1.730357,0.385401,-3.085719,-1.159174,2.930504,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300350.yaml,300350,hard,13,4,17,True,7.6147,0.697796,-2.353788,2.059779,-2.516427,3.340831,direct_block,6.5391,1.1645,1,v4_focused,train,7,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000033.yaml,33,easy,4,4,8,True,5.3118,0.284279,0.238038,2.786636,4.169306,3.525242,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_direct_block_seed_000125.yaml,125,hard,4,4,8,True,6.4696,-1.265918,0.91382,-1.121975,0.97726,-4.213787,direct_block,5.5968,1.1559,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_clear_seed_300151.yaml,300151,medium,8,4,12,False,4.6925,0.826638,3.445991,3.081078,-3.707913,3.180589,clear,4.5423,1.0331,0,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000246.yaml,246,easy,2,4,6,False,5.4741,1.919312,-3.778681,-1.043088,-0.516314,0.657509,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000177.yaml,177,easy,2,4,6,False,6.5884,0.71889,1.823409,2.069574,2.684366,-3.973162,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000292.yaml,292,medium,6,4,10,True,6.5553,0.690147,-1.535084,-0.500174,3.093956,3.723071,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000056.yaml,56,hard,12,4,16,True,6.0365,1.331993,-1.730073,1.302729,0.371721,3.749422,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300077.yaml,300077,hard,12,4,16,True,6.5027,-2.463709,2.378015,-1.77945,-3.384729,-2.180983,double_block,4.6511,1.3981,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000041.yaml,41,hard,11,4,15,True,5.8765,4.285626,3.497449,-1.360575,-0.995021,3.448787,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300198.yaml,300198,easy,3,4,7,True,7.5953,-3.135846,3.3247,-0.054791,3.645335,2.873349,direct_block,6.7962,1.1176,1,v4_focused,train,5,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000078.yaml,78,easy,2,4,6,True,6.9335,3.692231,2.004672,-2.927045,-2.111142,-0.630891,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_direct_block_seed_000298.yaml,298,medium,2,4,6,True,5.1371,0.51596,-4.13831,2.021071,-1.651368,-0.479552,direct_block,4.2525,1.208,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300218.yaml,300218,hard,11,4,15,True,6.4639,-2.628526,3.928482,-0.582664,1.554273,0.966147,direct_block,5.1255,1.2611,1,v4_focused,train,6,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_direct_block_seed_000021.yaml,21,easy,1,4,5,True,4.5496,-0.697054,-0.696744,1.967373,-1.859315,2.917868,direct_block,3.7969,1.1982,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000282.yaml,282,easy,4,4,8,True,3.8571,1.440073,1.902614,-1.170973,3.116001,-1.069508,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300390.yaml,300390,easy,5,4,9,True,5.8741,2.008166,1.245749,-2.637119,-2.619675,-0.946446,direct_block,5.1208,1.1471,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000144.yaml,144,easy,3,4,7,True,4.2514,-3.640861,3.008268,1.030556,-2.873506,-0.898208,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000040.yaml,40,medium,8,4,12,False,3.8571,0.208562,-2.215976,-1.845159,1.431655,1.192752,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000102.yaml,102,easy,2,4,6,False,4.2935,-1.233325,0.473417,-1.301856,1.399969,-2.762387,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000245.yaml,245,hard,9,4,13,True,6.8341,-3.741033,-1.481389,-0.229007,2.082973,0.881807,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300373.yaml,300373,medium,6,4,10,True,6.0639,-0.267749,3.563597,-0.906892,2.828484,-0.043933,double_block,4.754,1.2755,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000073.yaml,73,medium,7,4,11,True,4.9222,-0.832895,0.004404,-0.55546,-0.42729,-4.157723,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300068.yaml,300068,hard,14,4,18,True,8.0284,-0.219232,-3.842323,1.253962,1.822653,1.701971,double_block,5.9083,1.3588,2,v4_focused,train,0,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300004.yaml,300004,medium,7,4,11,True,5.9976,-0.76159,0.310336,0.868773,2.671955,3.437047,double_block,4.6439,1.2915,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300038.yaml,300038,hard,10,4,14,True,9.2318,0.834868,3.973613,-1.629526,-0.663242,-3.508577,direct_block,7.6307,1.2098,1,v4_focused,train,3,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000230.yaml,230,hard,9,4,13,True,4.9027,3.821227,3.351985,1.670746,0.322116,1.387379,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000012.yaml,12,easy,3,4,7,False,6.2102,0.253438,-1.306867,-0.109712,-1.029723,4.320613,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300101.yaml,300101,hard,12,4,16,True,8.978,-2.10262,2.888181,-0.717418,2.8159,-2.031099,double_block,6.9564,1.2906,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300125.yaml,300125,hard,14,4,18,True,7.3472,-3.584071,1.380925,-0.931927,0.032517,-3.002445,double_block,5.6827,1.2929,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_clear_seed_000015.yaml,15,easy,1,4,5,False,5.7794,-4.106514,3.225676,0.053914,1.541481,3.03741,clear,5.6511,1.0227,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000071.yaml,71,hard,10,4,14,True,7.6843,2.598168,-2.045101,-1.889551,-3.003367,2.232962,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300045.yaml,300045,easy,5,4,9,True,6.2684,-0.802667,3.190272,-0.627614,3.657827,0.356596,double_block,5.2845,1.1862,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000084.yaml,84,easy,4,4,8,False,7.0945,-1.159163,-3.042575,0.161006,3.888866,1.890364,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_medium_clear_seed_000043.yaml,43,medium,2,4,6,False,4.089,-1.938544,-2.704363,1.999064,-3.709981,0.673777,clear,3.8144,1.072,,v3,train,general_replay,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_clear_seed_000063.yaml,63,easy,2,4,6,False,7.8888,1.373963,3.755156,-2.200117,-3.162242,-2.25398,clear,7.5291,1.0478,,v3,train,0,0.15
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000133.yaml,133,medium,8,4,12,True,5.2753,-1.545742,1.005632,1.216532,2.364414,3.321505,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300414.yaml,300414,easy,3,4,7,True,7.5461,-3.589263,-0.530405,0.724027,1.360294,3.773647,direct_block,6.5592,1.1505,1,v4_focused,train,1,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000289.yaml,289,medium,7,4,11,False,5.432,-2.732064,-0.496593,-0.688544,2.463349,-1.078097,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300316.yaml,300316,medium,9,4,13,True,8.1084,3.8198,2.613157,-2.126968,0.642127,-3.566803,double_block,6.9491,1.1668,2,v4_focused,train,0,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300185.yaml,300185,hard,13,4,17,True,6.7678,2.124098,-2.524737,1.505628,2.833823,2.636366,double_block,5.2097,1.2991,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_direct_block_seed_300442.yaml,300442,medium,6,4,10,True,7.7004,-3.439389,-2.500143,1.54263,-2.94084,4.147867,direct_block,6.6667,1.1551,1,v4_focused,train,4,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000280.yaml,280,medium,7,4,11,True,4.2182,2.16386,-3.632354,-1.033826,3.612136,-0.417923,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300328.yaml,300328,medium,9,4,13,True,9.4467,3.72618,-2.467903,2.183807,-0.96282,3.278956,double_block,7.4171,1.2736,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000286.yaml,286,medium,8,4,12,True,4.6433,1.677095,-3.663675,-2.228648,-0.778365,-0.573012,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000250.yaml,250,medium,8,4,12,True,5.529,-2.983063,1.491554,2.72721,1.767834,0.515493,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300270.yaml,300270,easy,3,4,7,True,5.5508,0.853604,3.864252,-2.067087,-1.433951,-0.047312,direct_block,4.5314,1.225,1,v4_focused,train,1,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300121.yaml,300121,medium,6,4,10,True,6.009,-3.744695,3.849913,-1.053545,-1.098891,0.105765,double_block,4.5846,1.3107,2,v4_focused,train,2,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000214.yaml,214,medium,7,4,11,True,4.5496,1.22413,2.378138,-1.561168,3.55464,-0.79091,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300270.yaml,300270,easy,3,4,7,True,5.5508,0.853604,3.864252,-2.067087,-1.433951,-0.047312,direct_block,4.5314,1.225,1,v4_focused,train,3,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000055.yaml,55,medium,5,4,9,False,8.3976,-2.642653,4.340332,-1.986936,-1.716614,-3.656927,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300066.yaml,300066,easy,5,4,9,True,7.689,1.626192,-4.165543,1.379986,2.593615,2.784766,direct_block,7.0173,1.0957,1,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000005.yaml,5,hard,12,4,16,True,5.0433,-1.230741,1.656888,0.188746,2.971145,1.322676,,,,,v2,train,general_replay,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000272.yaml,272,hard,11,4,15,True,7.2729,-1.967071,0.961375,1.996445,3.800033,4.02328,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300140.yaml,300140,hard,14,4,18,True,8.8914,-1.572206,4.053908,-1.788993,-3.207402,-2.23734,double_block,6.5003,1.3678,2,v4_focused,train,6,focused_failure
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300404.yaml,300404,hard,13,4,17,True,6.8227,-3.454225,-0.810531,-0.509579,0.902813,-4.035075,double_block,5.4205,1.2587,2,v4,train,0,0.45
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000220.yaml,220,medium,6,4,10,False,4.4857,-0.393711,1.917141,-1.092394,-0.745004,-2.448148,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000171.yaml,171,easy,4,4,8,False,6.2112,-0.7494,4.321343,1.106538,2.835939,-0.328503,,,,,v2,train,0,0.40
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000008.yaml,8,hard,9,4,13,True,6.4616,2.707997,0.055335,-0.079155,-0.863821,-4.086445,,,,,v2,train,general_replay,0.40
