split,world_file,seed,difficulty,random_obstacle_count,boundary_wall_count,total_box_count,direct_path_blocked,astar_path_length_m,start_x,start_y,start_yaw,goal_x,goal_y,scenario,straight_distance_m,path_stretch_ratio,structured_blocker_count,source_dataset,source_split,source_repetition,training_weight,comparison_source
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_easy_clear_seed_000099.yaml,99,easy,2,4,6,False,4.4502,-1.013603,0.845232,-1.955197,-2.292767,-3.117423,clear,4.164,1.0687,,v3,train,general_replay,0.15,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_direct_block_seed_300198.yaml,300198,easy,3,4,7,True,7.5953,-3.135846,3.3247,-0.054791,3.645335,2.873349,direct_block,6.7962,1.1176,1,v4_focused,train,5,focused_failure,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000249.yaml,249,easy,3,4,7,False,4.1278,0.905484,4.239679,0.817766,3.146725,0.985672,,,,,v2,train,0,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300155.yaml,300155,hard,13,4,17,False,7.3463,3.943936,2.749142,-3.029843,-3.282096,2.913237,clear,7.2279,1.0164,0,v4,train,0,0.45,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000193.yaml,193,medium,8,4,12,False,4.649,2.292012,4.103263,-1.720006,0.506214,0.226483,,,,,v2,train,0,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300393.yaml,300393,easy,4,4,8,True,9.1735,3.808378,4.100573,-1.831722,0.907181,-3.746456,double_block,8.3662,1.0965,2,v4,train,0,0.45,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_double_block_seed_300368.yaml,300368,hard,12,4,16,True,7.0902,0.032128,-1.091548,2.076738,-3.155834,3.558569,double_block,5.638,1.2576,2,v4,train,0,0.45,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000241.yaml,241,medium,5,4,9,True,4.3976,1.753828,1.834346,0.285573,-2.295833,1.300825,,,,,v2,train,0,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000017.yaml,17,hard,12,4,16,True,3.8102,-1.710216,-1.169076,0.252492,-2.830212,1.78474,,,,,v2,train,general_replay,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000012.yaml,12,easy,3,4,7,False,6.2102,0.253438,-1.306867,-0.109712,-1.029723,4.320613,,,,,v2,train,0,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000046.yaml,46,medium,5,4,9,True,5.129,0.770996,3.130144,0.526094,-2.361709,0.13674,,,,,v2,train,general_replay,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300323.yaml,300323,hard,10,4,14,False,5.9484,-3.674447,-0.457691,-0.489472,1.452648,-2.445614,clear,5.499,1.0817,0,v4,train,0,0.45,original
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_clear_seed_1100031.yaml,1100031,medium,17,4,21,False,4.712,-1.51758,-0.675815,0.148859,2.978099,-0.095598,clear,4.533,1.0395,0,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100201.yaml,1100201,easy,14,4,18,True,6.249,-1.274543,-2.477454,1.604504,-1.528023,2.448778,double_block,4.9327,1.2668,2,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100200.yaml,1100200,hard,19,4,23,True,8.7929,-1.284216,3.181752,-1.156333,2.418276,-3.41055,double_block,7.5609,1.163,2,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100008.yaml,1100008,hard,18,4,22,True,17.539,2.053034,3.859543,-2.348224,-1.360015,0.414372,double_block,4.8495,3.6166,2,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100101.yaml,1100101,hard,20,4,24,True,8.9335,0.155425,-2.279998,0.664904,4.229864,1.752945,double_block,5.7329,1.5583,2,,,,,dense_v10
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_clear_seed_300107.yaml,300107,hard,12,4,16,False,5.2114,-3.966674,2.43023,-1.442479,-3.125256,-2.45888,clear,4.961,1.0505,0,v4_focused,train,1,focused_failure,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000270.yaml,270,easy,2,4,6,False,3.769,1.247615,-3.131133,-1.304682,3.008514,-0.143246,,,,,v2,train,general_replay,0.40,original
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100176.yaml,1100176,hard,18,4,22,True,7.4467,2.731229,-0.294232,-2.678559,-1.522647,-2.455125,double_block,4.7713,1.5607,2,,,,,dense_v10
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_medium_double_block_seed_300337.yaml,300337,medium,8,4,12,True,8.7622,1.921472,3.291919,-1.249973,3.938429,-4.223527,double_block,7.7814,1.126,2,v4_focused,train,1,focused_failure,original
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_direct_block_seed_1100078.yaml,1100078,easy,16,4,20,True,8.4341,-2.372584,-2.643713,0.690002,2.514659,2.302061,direct_block,6.9531,1.213,1,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_clear_seed_1100111.yaml,1100111,easy,15,4,19,False,8.1974,-2.78719,2.810534,-0.414244,3.898869,-0.882306,clear,7.6381,1.0732,0,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100224.yaml,1100224,hard,18,4,22,True,10.8341,2.000528,3.442566,-1.441969,2.371083,-2.871972,double_block,6.3254,1.7128,2,,,,,dense_v10
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000280.yaml,280,medium,7,4,11,True,4.2182,2.16386,-3.632354,-1.033826,3.612136,-0.417923,,,,,v2,train,0,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000174.yaml,174,easy,2,4,6,False,6.3508,1.718609,1.438591,-2.411015,-4.206655,2.428574,,,,,v2,train,0,0.40,original
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_clear_seed_1100119.yaml,1100119,hard,20,4,24,False,5.2445,1.330243,3.368265,-1.499156,2.163496,-1.475158,clear,4.9146,1.0671,0,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_clear_seed_1100035.yaml,1100035,hard,20,4,24,False,5.2365,-1.895433,-0.044914,0.358894,2.725191,1.387545,clear,4.8376,1.0825,0,,,,,dense_v10
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000063.yaml,63,easy,3,4,7,False,7.85,3.843513,-3.236648,-2.951956,-2.307015,0.862308,,,,,v2,train,general_replay,0.40,original
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100160.yaml,1100160,medium,17,4,21,True,9.2535,-2.781623,-0.850584,0.025206,3.290908,-1.53031,double_block,6.1105,1.5144,2,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_clear_seed_1100107.yaml,1100107,hard,20,4,24,False,5.3771,-4.128466,-0.86704,0.147023,0.76823,0.359077,clear,5.0479,1.0652,0,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_direct_block_seed_1100046.yaml,1100046,medium,16,4,20,True,7.1565,-1.17549,3.779429,-1.298738,0.542703,-2.356508,direct_block,6.372,1.1231,1,,,,,dense_v10
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000065.yaml,65,hard,11,4,15,True,7.4718,3.713267,2.835236,2.42163,-0.552732,-2.387773,,,,,v2,train,general_replay,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_hard_direct_block_seed_300218.yaml,300218,hard,11,4,15,True,6.4639,-2.628526,3.928482,-0.582664,1.554273,0.966147,direct_block,5.1255,1.2611,1,v4_focused,train,0,focused_failure,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000206.yaml,206,hard,8,4,12,True,7.9565,4.129003,-2.40051,-1.584888,-3.239905,-2.443097,,,,,v2,train,0,0.40,original
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100208.yaml,1100208,medium,17,4,21,True,7.281,-0.813581,-4.013914,1.60381,-1.522634,1.6719,double_block,5.7299,1.2707,2,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100197.yaml,1100197,hard,19,4,23,True,6.5714,1.458632,-1.15422,2.911316,-3.386979,0.67187,double_block,5.1783,1.269,2,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_direct_block_seed_1100002.yaml,1100002,hard,18,4,22,True,10.402,-2.14741,-2.309576,1.770733,-2.833383,4.018682,direct_block,6.3653,1.6342,1,,,,,dense_v10
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000263.yaml,263,hard,11,4,15,True,5.4239,2.870208,-1.06747,2.371949,-2.155065,-0.311294,,,,,v2,train,general_replay,0.40,original
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_hard_double_block_seed_1100113.yaml,1100113,hard,20,4,24,True,8.329,-0.117348,2.197856,-0.941867,3.398965,-3.671001,double_block,6.8416,1.2174,2,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_direct_block_seed_1100010.yaml,1100010,medium,18,4,22,True,5.9016,3.895881,2.137091,-1.929667,2.117873,-2.447464,direct_block,4.9173,1.2002,1,,,,,dense_v10
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000070.yaml,70,medium,5,4,9,True,5.2365,-0.352925,-3.163679,1.092894,4.307028,-3.004597,,,,,v2,train,general_replay,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/train/world_hard_clear_seed_000179.yaml,179,hard,4,4,8,False,4.6022,0.498454,4.084065,-2.767979,-3.306837,2.304063,clear,4.201,1.0955,,v3,train,0,0.15,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000276.yaml,276,easy,3,4,7,True,5.1233,3.826328,2.573258,-3.116715,2.414461,-1.979969,,,,,v2,train,0,0.40,original
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_double_block_seed_1100081.yaml,1100081,easy,14,4,18,True,8.3816,-4.099096,3.408225,-0.213816,3.114617,1.011099,double_block,7.6016,1.1026,2,,,,,dense_v10
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_double_block_seed_1100145.yaml,1100145,medium,18,4,22,True,8.3759,-3.969482,-1.031981,0.257302,2.334674,1.553677,double_block,6.8138,1.2293,2,,,,,dense_v10
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_easy_seed_000081.yaml,81,easy,4,4,8,False,4.9771,-1.408636,0.274322,-2.206339,-0.183364,-4.199041,,,,,v2,train,general_replay,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/train/world_easy_double_block_seed_300360.yaml,300360,easy,4,4,8,True,6.0478,0.646691,1.068411,2.777435,-4.218037,2.454784,double_block,5.0584,1.1956,2,v4,train,0,0.45,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_medium_seed_000097.yaml,97,medium,6,4,10,True,8.1496,4.307791,3.62746,-3.003251,2.755302,-3.906776,,,,,v2,train,general_replay,0.40,original
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000038.yaml,38,hard,11,4,15,True,4.152,0.316565,1.620136,-2.987166,3.996901,0.997567,,,,,v2,train,0,0.40,original
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_medium_direct_block_seed_1100034.yaml,1100034,medium,16,4,20,True,7.0216,-3.785899,-3.77286,0.719415,0.570978,0.039584,direct_block,5.7894,1.2128,1,,,,,dense_v10
train,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/train/world_hard_seed_000110.yaml,110,hard,11,4,15,True,8.7096,-4.236895,3.412636,-1.688074,3.908494,2.549014,,,,,v2,train,0,0.40,original
train,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/train/world_easy_clear_seed_1100183.yaml,1100183,easy,14,4,18,False,4.8455,-1.773113,-3.44156,0.688772,1.754273,-0.308582,clear,4.7178,1.0271,0,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_hard_clear_seed_100023.yaml,100023,hard,4,4,8,False,6.7863,-2.20048,2.524642,-1.631376,-2.053466,-4.178732,clear,6.705,1.0121,,v3,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200032.yaml,1200032,hard,19,4,23,True,6.9141,-0.096402,1.030587,-1.083385,2.497305,-3.390029,double_block,5.1253,1.349,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_clear_seed_400027.yaml,400027,easy,3,4,7,False,7.7482,-1.908123,-2.884581,0.821996,2.903173,2.803975,clear,7.4504,1.04,0,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_clear_seed_400019.yaml,400019,medium,6,4,10,False,6.9335,1.405595,-3.314195,2.039078,-1.24263,2.518759,clear,6.406,1.0824,0,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_direct_block_seed_1200058.yaml,1200058,medium,18,4,22,True,7.7416,-1.365245,-2.965439,1.451824,-0.616991,3.840547,direct_block,6.847,1.1307,1,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200041.yaml,1200041,hard,20,4,24,True,9.4353,-4.170544,2.296359,-0.238017,3.49958,0.523727,double_block,7.8723,1.1985,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200004.yaml,1200004,medium,18,4,22,True,11.378,-1.750862,-1.049738,1.218327,-0.540701,3.988094,double_block,5.1811,2.196,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200005.yaml,1200005,hard,19,4,23,True,7.3747,-0.026834,-1.981134,2.500574,-3.988144,1.643133,double_block,5.3691,1.3735,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_direct_block_seed_1200042.yaml,1200042,easy,16,4,20,True,8.3072,0.298673,-2.115816,2.089453,-2.702212,4.208472,direct_block,7.0001,1.1867,1,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200020.yaml,1200020,hard,19,4,23,True,11.7037,-3.87224,-1.404124,-0.201827,3.509971,-3.044964,double_block,7.5624,1.5476,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_double_block_seed_400028.yaml,400028,medium,6,4,10,True,8.7896,-3.694963,-1.859655,-0.352981,3.589065,-4.243333,double_block,7.6641,1.1468,2,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_easy_direct_block_seed_100045.yaml,100045,easy,2,4,6,True,6.3072,3.081427,1.59487,2.7286,-2.236846,4.078733,direct_block,5.8697,1.0745,,v3,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400057.yaml,400057,easy,4,4,8,True,7.2867,2.355269,-3.559939,2.541851,-2.475814,0.488727,double_block,6.3033,1.156,2,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_easy_direct_block_seed_100048.yaml,100048,easy,2,4,6,True,5.0684,0.268914,2.124799,-2.795243,-3.918693,0.974337,direct_block,4.3428,1.1671,,v3,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_direct_block_seed_400066.yaml,400066,easy,5,4,9,True,6.0696,-0.536169,1.039205,-0.813822,2.551676,-2.907295,direct_block,5.011,1.2113,1,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_easy_direct_block_seed_100057.yaml,100057,easy,2,4,6,True,6.3096,-1.154382,-2.28302,1.77388,-2.689517,3.381455,direct_block,5.8688,1.0751,,v3,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200056.yaml,1200056,hard,19,4,23,True,11.1371,4.01774,0.413973,-2.223844,1.013977,-3.564841,double_block,4.9853,2.234,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_medium_double_block_seed_400025.yaml,400025,medium,6,4,10,True,10.1667,-3.81986,-3.293257,0.430946,3.432622,1.241571,double_block,8.5535,1.1886,2,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_clear_seed_1200027.yaml,1200027,easy,16,4,20,False,5.8571,-3.234871,-0.887878,0.331697,2.117399,0.240611,clear,5.4699,1.0708,0,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_direct_block_seed_1200034.yaml,1200034,medium,18,4,22,True,7.2914,1.425314,2.992338,-1.284391,3.347381,-2.696193,direct_block,6.0045,1.2143,1,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_clear_seed_1200055.yaml,1200055,medium,17,4,21,False,5.5016,1.349075,-3.47861,1.90671,-0.779829,1.176376,clear,5.1187,1.0748,0,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200009.yaml,1200009,easy,15,4,19,True,10.0123,3.888722,2.139669,-2.723085,-3.002706,-1.392464,double_block,7.7439,1.2929,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400021.yaml,400021,easy,5,4,9,True,6.4502,1.65561,0.607287,-2.751976,-3.414021,-1.430735,double_block,5.4639,1.1805,2,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_double_block_seed_400077.yaml,400077,hard,13,4,17,True,7.1039,-4.061689,1.229676,-0.822256,-0.426088,-2.751847,double_block,5.3917,1.3176,2,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_clear_seed_1200003.yaml,1200003,easy,14,4,18,False,6.08,-4.151652,-1.056239,-0.026227,1.946944,-1.049735,clear,6.0986,0.997,0,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_clear_seed_1200011.yaml,1200011,hard,20,4,24,False,4.9141,1.328156,-2.486761,2.626417,-2.635633,-0.136452,clear,4.6082,1.0664,0,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_hard_seed_100005.yaml,100005,hard,10,4,14,False,4.7565,2.00362,-3.764588,-2.925877,-2.10425,-2.333424,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_direct_block_seed_1200050.yaml,1200050,hard,18,4,22,True,7.9016,3.358192,2.755208,-2.596478,-1.997284,-1.097195,direct_block,6.5971,1.1977,1,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_hard_direct_block_seed_100053.yaml,100053,hard,5,4,9,True,7.2502,3.72051,-1.747144,2.86148,-2.33415,0.231218,direct_block,6.3697,1.1382,,v3,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_medium_seed_100001.yaml,100001,medium,7,4,11,True,4.6159,1.309907,-0.652972,0.940525,2.267243,2.964634,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200017.yaml,1200017,hard,19,4,23,True,7.9896,1.333563,3.330925,-2.108824,-1.933973,-2.31314,double_block,6.5217,1.2251,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_direct_block_seed_1200030.yaml,1200030,easy,16,4,20,True,7.1404,-2.087833,-2.928675,0.808425,2.231321,1.370688,direct_block,6.0942,1.1717,1,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_hard_clear_seed_100035.yaml,100035,hard,6,4,10,False,8.321,-3.2469,0.066632,0.319107,4.116508,2.359689,clear,7.7122,1.0789,,v3,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200001.yaml,1200001,medium,16,4,20,True,8.0478,-2.014075,0.76377,0.042562,2.991197,0.41927,double_block,5.0171,1.6041,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_direct_block_seed_1200022.yaml,1200022,medium,18,4,22,True,8.6022,1.874083,0.762147,-3.078325,-3.801537,0.317787,direct_block,5.693,1.511,1,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_clear_seed_400083.yaml,400083,hard,13,4,17,False,5.0078,0.842463,-1.128791,-2.754636,-3.267592,-3.380596,clear,4.6865,1.0686,0,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_easy_seed_100027.yaml,100027,easy,4,4,8,False,4.7016,-4.186279,-0.077906,2.120597,-2.114337,-3.849542,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_medium_seed_100028.yaml,100028,medium,8,4,12,True,3.8433,2.018511,-0.257311,-1.906896,2.782379,2.817548,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_double_block_seed_1200008.yaml,1200008,hard,18,4,22,True,9.6971,0.609872,-2.872173,2.031022,-2.185269,2.866678,double_block,6.3834,1.5191,2,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_easy_double_block_seed_400069.yaml,400069,easy,4,4,8,True,5.9508,-0.452378,3.946388,-0.895182,2.000997,-0.11842,double_block,4.7478,1.2534,2,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_double_block_seed_1200028.yaml,1200028,medium,18,4,22,True,6.1908,0.3986,-3.661858,-2.941288,-4.165735,-3.979831,double_block,4.5754,1.3531,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_direct_block_seed_1200014.yaml,1200014,hard,20,4,24,True,10.1255,-4.113525,2.421953,-0.141085,2.574153,0.691966,direct_block,6.9078,1.4658,1,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_direct_block_seed_400086.yaml,400086,hard,14,4,18,True,9.0376,1.061227,3.409725,-2.214893,-2.543958,-2.611209,direct_block,7.0178,1.2878,1,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_medium_clear_seed_100055.yaml,100055,medium,4,4,8,False,7.3302,2.48204,2.994646,-1.743565,1.259668,-3.787426,clear,6.8913,1.0637,,v3,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v2/validation/world_hard_seed_100053.yaml,100053,hard,10,4,14,True,8.3518,-4.267724,-3.144107,-1.291486,-0.93616,3.808051,,,,,v2,validation,0,validation,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_medium_direct_block_seed_100034.yaml,100034,medium,3,4,7,True,6.1496,-1.122264,-1.616464,1.74417,-1.707549,3.724771,direct_block,5.3732,1.1445,,v3,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_direct_block_seed_1200026.yaml,1200026,hard,20,4,24,True,8.5278,2.955024,-2.552415,-2.826969,-4.14016,-4.209972,direct_block,7.2862,1.1704,1,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v3_curriculum/validation/world_easy_direct_block_seed_100033.yaml,100033,easy,1,4,5,True,4.7153,-1.934021,3.812412,-1.284907,-0.615963,0.082107,direct_block,3.9563,1.1918,,v3,validation,0,validation,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_double_block_seed_1200021.yaml,1200021,easy,15,4,19,True,10.3267,-4.171637,-2.799846,1.387958,-3.30428,3.996676,double_block,6.8516,1.5072,2,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_easy_direct_block_seed_1200018.yaml,1200018,easy,16,4,20,True,10.6022,0.232999,2.754043,-1.175685,2.255651,-3.305592,direct_block,6.3883,1.6596,1,,,,,dense_v10
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_hard_clear_seed_1200035.yaml,1200035,hard,20,4,24,False,5.7118,-3.672366,2.900657,-0.93897,-0.25967,-1.389721,clear,5.4821,1.0419,0,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_direct_block_seed_400038.yaml,400038,hard,12,4,16,True,6.3782,-2.475751,-0.485526,-0.293236,2.416325,-2.289784,direct_block,5.2142,1.2232,1,,,,,original
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_double_block_seed_400032.yaml,400032,hard,14,4,18,True,8.7404,1.364132,2.226686,-2.387078,-3.585744,-3.114081,double_block,7.2818,1.2003,2,,,,,original
validation,/root/leo_ws/results/comparison_benchmarks/benchmark_v10_dense_001/validation/world_medium_direct_block_seed_1200046.yaml,1200046,medium,16,4,20,True,6.0696,-0.979283,-1.937221,1.515204,-0.319232,3.339335,direct_block,5.3177,1.1414,1,,,,,dense_v10
validation,/root/leo_ws/src/leo_pybullet/worlds/benchmark_v4_hard/validation/world_hard_direct_block_seed_400050.yaml,400050,hard,12,4,16,True,6.0171,-0.701294,-2.929189,0.326976,3.862533,-0.730843,direct_block,5.0657,1.1878,1,,,,,original
